model,scenario,region,variable,unit,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|BC,Mt BC/yr,7.115433209,,,,6.820543124,,,,,4.897608045,,,,,4.00028842,,,,,3.23659764,,,,,3.094530854,,,,,3.108319246,,,,,,,,,,2.646547618,,,,,,,,,,2.455221099,,,,,,,,,,2.417535565,,,,,,,,,,2.109845044,,,,,,,,,,1.951168519
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|C2F6,kt C2F6/yr,2.256398765,,,,2.202423309,,,,,0.915212144,,,,,0.423658014,,,,,0.326315947,,,,,0.250564151,,,,,0.191284887,,,,,,,,,,0.116953967,,,,,,,,,,0.076118371,,,,,,,,,,0.051955421,,,,,,,,,,0.031523674,,,,,,,,,,0.02651992
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|C3F8,kt C3F8/yr,0.584146843,,,,0.57017343,,,,,0.23693431,,,,,0.109678526,,,,,0.084478166,,,,,0.064867195,,,,,0.049520707,,,,,,,,,,0.030277578,,,,,,,,,,0.019705872,,,,,,,,,,0.013450457,,,,,,,,,,0.008160993,,,,,,,,,,0.006865598
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|C4F10,kt C4F10/yr,0.099127312,,,,0.096756081,,,,,0.040206776,,,,,0.018611994,,,,,0.014335597,,,,,0.011007696,,,,,0.00840346,,,,,,,,,,0.00513798,,,,,,,,,,0.003344005,,,,,,,,,,0.002282487,,,,,,,,,,0.001384887,,,,,,,,,,0.001165064
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|C5F12,kt C5F12/yr,0.059662352,,,,0.058235165,,,,,0.024199494,,,,,0.011202113,,,,,0.008628252,,,,,0.006625268,,,,,0.005057841,,,,,,,,,,0.003092427,,,,,,,,,,0.002012677,,,,,,,,,,0.001373774,,,,,,,,,,0.00083353,,,,,,,,,,0.000701224
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|C6F14,kt C6F14/yr,0.09003597,,,,0.143315441,,,,,0.064015756,,,,,0.041561466,,,,,0.037978582,,,,,0.034395698,,,,,0.03081281,,,,,,,,,,0.025653463,,,,,,,,,,0.021353995,,,,,,,,,,0.017054538,,,,,,,,,,0.012755071,,,,,,,,,,0.00845561
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|C7F16,kt C7F16/yr,0.188386377,,,,0.183879974,,,,,0.076410917,,,,,0.035371141,,,,,0.027244067,,,,,0.020919561,,,,,0.015970345,,,,,,,,,,0.009764468,,,,,,,,,,0.006355111,,,,,,,,,,0.00433775,,,,,,,,,,0.002631907,,,,,,,,,,0.002214144
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|C8F18,kt C8F18/yr,0.121077361,,,,0.118181062,,,,,0.049109879,,,,,0.022733302,,,,,0.01750997,,,,,0.013445162,,,,,0.010264263,,,,,,,,,,0.006275698,,,,,,,,,,0.004084478,,,,,,,,,,0.002787905,,,,,,,,,,0.001691546,,,,,,,,,,0.001423047
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|c-C4F8,kt cC4F8/yr,2.138385452,,,,1.92868473,,,,,1.01749832,,,,,0.529168676,,,,,0.457481896,,,,,0.392362193,,,,,0.331967304,,,,,,,,,,0.267422338,,,,,,,,,,0.233538287,,,,,,,,,,0.205496228,,,,,,,,,,0.169124523,,,,,,,,,,0.142033719
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|CF4,kt CF4/yr,14.73336448,,,,13.28958215,,,,,7.016094747,,,,,3.65396178,,,,,3.160400742,,,,,2.712053805,,,,,2.296237047,,,,,,,,,,1.851847153,,,,,,,,,,1.618556617,,,,,,,,,,1.425487995,,,,,,,,,,1.175070047,,,,,,,,,,0.988550782
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|CH4,Mt CH4/yr,378.9461758,,,,379.4078446,,,,,307.4731496,,,,,243.636806,,,,,197.3599008,,,,,182.7889094,,,,,176.3096053,,,,,,,,,,168.3133567,,,,,,,,,,160.2527585,,,,,,,,,,151.9506989,,,,,,,,,,140.2176971,,,,,,,,,,130.639801
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|CO,Mt CO/yr,767.6208765,,,,830.0015885,,,,,639.9696647,,,,,544.7573318,,,,,480.1190208,,,,,503.6577973,,,,,527.4881492,,,,,,,,,,435.5319415,,,,,,,,,,393.4897615,,,,,,,,,,382.0366399,,,,,,,,,,319.9229549,,,,,,,,,,291.0783371
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|CO2|AFOLU,Mt CO2/yr,3555.369437,,,,5233.346112,,,,,3650.390918,,,,,1196.808495,,,,,-1793.699749,,,,,-2147.516248,,,,,-2736.472709,,,,,,,,,,-4887.113896,,,,,,,,,,-5494.212361,,,,,,,,,,-5568.650043,,,,,,,,,,-6123.085219,,,,,,,,,,-6066.948169
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36334.87586,,,,36776.71185,,,,,30434.33433,,,,,19943.71129,,,,,9260.108107,,,,,3050.752671,,,,,-1108.629943,,,,,,,,,,-4419.325983,,,,,,,,,,-7234.208283,,,,,,,,,,-8250.119141,,,,,,,,,,-8012.708984,,,,,,,,,,-6826.785156
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|HFC-125,kt HFC125/yr,103.1366,,,,114.0136144,,,,,57.9932068,,,,,5.929745332,,,,,6.771734183,,,,,7.72084834,,,,,8.690492968,,,,,,,,,,10.51757334,,,,,,,,,,12.41874458,,,,,,,,,,14.13595535,,,,,,,,,,15.39961272,,,,,,,,,,16.19520437
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|HFC-134a,kt HFC134a/yr,273.2599,,,,367.0116115,,,,,176.7052727,,,,,17.94497323,,,,,20.34620709,,,,,23.04476981,,,,,25.78797713,,,,,,,,,,30.99911801,,,,,,,,,,36.44131179,,,,,,,,,,41.35175138,,,,,,,,,,44.95141393,,,,,,,,,,47.20024858
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|HFC-143a,kt HFC143a/yr,31.8075,,,,51.20852224,,,,,26.04729547,,,,,2.663309454,,,,,3.041483382,,,,,3.46777137,,,,,3.903281685,,,,,,,,,,4.723903959,,,,,,,,,,5.57780293,,,,,,,,,,6.34907744,,,,,,,,,,6.916642372,,,,,,,,,,7.273976971
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|HFC-152a,kt HFC152a/yr,49.7374,,,,66.64776691,,,,,16.67104653,,,,,1.954921401,,,,,1.995726535,,,,,2.029357499,,,,,2.062989828,,,,,,,,,,2.122613894,,,,,,,,,,2.169940358,,,,,,,,,,2.198820729,,,,,,,,,,2.207577975,,,,,,,,,,2.197330118
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|HFC-227ea,kt HFC227ea/yr,5.8267,,,,6.461364224,,,,,1.946846808,,,,,0.263047111,,,,,0.30256348,,,,,0.337131056,,,,,0.371698666,,,,,,,,,,0.411702209,,,,,,,,,,0.416788775,,,,,,,,,,0.410432973,,,,,,,,,,0.39639117,,,,,,,,,,0.378766031
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|HFC-23,kt HFC23/yr,15.53380421,,,,9.483039906,,,,,2.124200115,,,,,0.60691452,,,,,0.485531486,,,,,0.388425083,,,,,0.310740116,,,,,,,,,,0.176599684,,,,,,,,,,0.092659097,,,,,,,,,,0.04626846,,,,,,,,,,0,,,,,,,,,,0
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|HFC-236fa,kt HFC236fa/yr,0.3282,,,,0.468400649,,,,,0.124654252,,,,,0.005385852,,,,,0.004489708,,,,,0.003181825,,,,,0.00135891,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|HFC-245fa,kt HFC245fa/yr,13.3898,,,,19.1096618,,,,,5.085604826,,,,,0.219730286,,,,,0.183169708,,,,,0.129811098,,,,,0.0554404,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|HFC-32,kt HFC32/yr,83.7911,,,,64.85834682,,,,,33.2357938,,,,,3.416733729,,,,,3.912024581,,,,,4.467875824,,,,,5.035011881,,,,,,,,,,6.089938805,,,,,,,,,,7.162699478,,,,,,,,,,8.093993024,,,,,,,,,,8.758303335,,,,,,,,,,9.125594228
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|HFC-365mfc,kt HFC365mfc/yr,4.443,,,,5.967332162,,,,,2.873094539,,,,,0.291771738,,,,,0.330813991,,,,,0.374690587,,,,,0.41929307,,,,,,,,,,0.504022293,,,,,,,,,,0.592508261,,,,,,,,,,0.672348308,,,,,,,,,,0.730876108,,,,,,,,,,0.767440464
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|HFC-4310mee,kt HFC4310/yr,0.846,,,,1.133634062,,,,,0.283563382,,,,,0.033251909,,,,,0.033945977,,,,,0.034518018,,,,,0.035090081,,,,,,,,,,0.036104247,,,,,,,,,,0.036909238,,,,,,,,,,0.037400474,,,,,,,,,,0.037549429,,,,,,,,,,0.03737512
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|CCl4,kt CCl4/yr,37.87304729,35.12007312,32.04670829,28.90215011,26.20061395,22.92948983,20.3584954,17.22582338,14.28697607,11.29275616,11.58556351,11.41161773,11.7835288,11.68868674,11.62548616,11.85103476,11.85902753,12.15576947,11.9778479,12.08076513,11.95821617,12.37361368,12.3143477,12.27881282,12.26700906,12.5360441,12.32250526,12.63900253,12.47292592,12.57977774,12.71036067,12.60756704,12.77770183,12.71446006,12.66703903,12.89254642,12.88467725,12.89262882,12.91640113,12.95599419,13.01140799,13.08264254,12.91259014,13.0075558,13.11834221,13.24494936,13.13026956,13.28060783,13.18965915,13.10662085,13.2886006,13.22929341,13.17789659,13.39151783,13.36385213,13.3440968,13.33225184,13.32831725,13.33229304,13.3441792,13.62108341,13.399593,13.43521027,13.47873791,13.53017593,13.33241664,13.64887271,13.46693416,13.54210329,13.36807511,13.70826229,13.55005486,13.64895511,13.49865804,13.60546866,13.46308197,13.57780296,13.70043432,13.57386837,13.57386837
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|CFC-11,kt CFC11/yr,56.44691887,54.0754823,51.67361545,49.9260204,47.70456857,45.68526768,43.8724649,42.04227339,40.42292717,38.79053941,37.14511011,35.48663925,34.2715949,32.82396935,31.36764943,30.13086917,28.88974173,27.87250113,26.6270265,25.60543872,24.35561691,23.55791597,22.53632819,21.51474041,20.72138665,19.93238008,19.14772068,18.36740847,17.59144344,16.8198256,16.05255493,15.51786547,14.76363635,14.24198844,13.72903489,13.22477571,12.50097686,12.00975922,11.75546997,11.05775422,10.59261967,10.13617949,9.916667697,9.481963425,8.827719493,8.634290791,8.453903636,7.830089978,7.667091551,7.288900646,7.147638129,6.791183134,6.443422503,6.104356237,6.002218358,5.684888002,5.376252009,5.304544405,5.017644323,4.739438605,4.698161275,4.441691467,4.193916024,4.183068968,3.957029435,3.739684266,3.53103346,3.559311043,3.372396148,3.194175618,3.024649451,2.863817648,2.71168021,2.796471159,2.666069631,2.316128443,2.427002485,2.322684049,2.227059977,2.227059977
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|CFC-113,kt CFC113/yr,0,0.205350681,2.136683932,2.231180302,2.018984598,2.116796526,2.217924012,2.322367056,2.120118026,2.227876627,2.028943156,2.140017315,2.254407032,2.062104676,2.179809951,2.300830784,2.115159544,2.239495935,2.057140252,2.184792201,2.315759707,2.140035141,1.964310574,2.408601269,1.929500187,2.37710644,2.211328547,2.045550654,2.189780392,2.027318057,2.174863353,2.325724206,2.169892987,2.014061767,2.168238179,2.325730148,2.176530044,2.027329941,2.188137468,2.352260553,1.899683934,2.37381465,2.23456122,2.09530779,1.956054359,2.436816191,1.994186246,2.168256004,2.345641321,1.906326933,2.393719881,1.957721051,2.138421925,2.322438358,2.199762717,2.077087076,2.264419066,2.145058983,2.0256989,2.216346448,2.100301923,2.294265029,2.181536061,2.068807094,2.266085758,2.156672348,2.047258939,2.24785316,2.141755309,2.345665088,1.932875164,2.446792574,2.037318207,2.244543544,2.145076809,2.045610073,2.256150968,2.15999979,2.063848612,2.063848612
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|CFC-114,kt CFC114/yr,0,0.099703672,0.93383774,0.926396776,0.918955812,0.911514847,0.904073883,0.896632919,0.889191954,0.88175099,0.874310026,0.866869061,1.141441301,0.853475326,0.846034361,0.838593397,0.831152433,1.105724672,0.817758697,0.810317733,1.084889972,0.796923997,1.071496236,0.783530261,1.0581025,0.770136525,1.044708765,0.75674279,1.031315029,0.743349054,1.017921293,0.729955318,1.004527557,0.998574786,0.710608811,0.98518105,0.979228279,0.973275507,0.967322736,0.679356761,0.953929,0.947976229,0.942023457,0.936070686,0.930117914,0.924165143,0.918212371,0.9122596,0.906306828,0.900354057,0.894401286,0.888448514,0.882495743,0.876542971,0.8705902,0.864637428,0.858684657,1.134745089,0.848267307,0.842314535,0.836361764,1.112422196,0.825944414,0.819991642,1.096052075,0.809574292,0.803621521,1.079681953,0.793204171,0.787251399,1.063311832,0.776834049,1.052894482,0.766416699,1.042477131,0.755999349,1.032059781,1.027595203,0.741117421,0.741117421
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|CFC-115,kt CFC115/yr,0,0,0.152278579,0,0.150866412,0,0.149454245,0,0,0.147100634,0,0.145688467,0,0,0.143334856,0,0.141922689,0,0.140510522,0,0.139098355,0,0.137686189,0,0,0.135332577,0,0.133920411,0,0.132508244,0,0.131096077,0,0.12968391,0,0.128271743,0,0.126859577,0,0.12544741,0,0.124035243,0,0.122623076,0,0.121210909,0,0.119798743,0,0.118386576,0,0.116974409,0.116503687,0,0.11509152,0,0.113679353,0,0.112267187,0,0.11085502,0.110384298,0,0.108972131,0,0.107559964,0,0.106147797,0.105677075,0,0.104264908,0,0.102852741,0.102382019,0,0.100969852,0,0.099557686,0.099086963,0.099086963
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|CFC-12,kt CFC12/yr,22.19505775,20.46570832,18.72660514,17.17770185,15.8209492,14.45834429,13.48979444,12.31934018,11.14498442,10.36663446,9.588284494,8.809934532,8.03158457,7.453188259,6.676789049,6.300297142,5.727753086,5.357113435,4.790421635,4.425634238,4.064748346,3.707763957,3.554634723,3.207404092,2.864074966,2.724600994,2.391025627,2.261305414,2.137437457,1.819468103,1.905307557,1.599042714,1.496633027,1.400075595,1.109416766,1.222566745,1.143566079,0.870464016,1.001170761,0.739773209,0.682230813,0.830494323,0.586653538,0.546667907,0.512534532,0.484253413,0.461824548,0.44524794,0.434523586,0.229697836,0.428680893,0.235559654,0.24629357,0.262879741,0.285318168,0.31360885,0.147798136,0.185842577,0.029785622,0.277537473,0.133185029,0.19268774,0.058089054,0.127345523,0.002500597,0.081510825,0.166373309,0.057134397,0.15175064,0.052265486,0,0.064953341,0,0.097148715,0.021072582,0.148851606,0.082529232,0.020108363,0,0
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|CH2Cl2,kt CH2Cl2/yr,1517.292983,,,,1951.945262,,,,,1069.645808,,,,,333.6003019,,,,,344.7329176,,,,,357.2440111,,,,,369.9620863,,,,,,,,,,394.1220107,,,,,,,,,,419.353144,,,,,,,,,,442.1189551,,,,,,,,,,458.8077334,,,,,,,,,,469.2337949
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|CH3Br,kt CH3Br/yr,138.4046023,,,,137.8682669,,,,,125.077696,,,,,120.1932931,,,,,119.2260388,,,,,118.4733195,,,,,117.884282,,,,,,,,,,117.1456814,,,,,,,,,,116.7399122,,,,,,,,,,116.4998134,,,,,,,,,,116.2967902,,,,,,,,,,116.2470696
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|CH3CCl3,kt CH3CCl3/yr,1.590139341,1.570380153,1.682339138,1.683801699,1.530861777,1.664042511,1.642820762,1.665505071,1.48988084,1.556471207,1.666967632,1.579155516,1.733557998,1.447437343,1.601839825,1.800148365,1.557933768,1.51402771,1.71233625,1.71233625,1.470121652,1.668430192,1.668430192,1.668430192,1.426215595,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|CH3Cl,kt CH3Cl/yr,5383.871588,,,,5305.462923,,,,,4964.763525,,,,,4782.173427,,,,,4755.369205,,,,,4731.020462,,,,,4708.438362,,,,,,,,,,4684.304518,,,,,,,,,,4671.635018,,,,,,,,,,4661.149883,,,,,,,,,,4647.550232,,,,,,,,,,4637.420778
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|CHCl3,kt CHCl3/yr,403.9480844,,,,400.5293926,,,,,319.0001478,,,,,287.8661443,,,,,281.7007027,,,,,276.9027435,,,,,273.1481197,,,,,,,,,,268.4401558,,,,,,,,,,265.8537151,,,,,,,,,,264.3232847,,,,,,,,,,263.0291809,,,,,,,,,,262.7122537
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|Halon-1202,kt Halon1202/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|Halon-1211,kt Halon1211/yr,2.76297711,2.329188566,2.439828115,2.286757538,2.133686962,1.980616385,2.108263776,1.972201041,1.836138306,1.700075571,1.564012836,1.427950102,1.572605334,1.453550441,1.334495548,1.215440655,1.377103729,1.275056678,0.89229166,1.334672702,0.968915525,0.866868474,1.04553939,0.960500181,0.875460972,0.790421762,0.705382553,0.620343344,0.816022102,0.747990734,0.679959367,0.611928,0.543896632,0.475865265,0.688551865,0.356810372,0.569496972,0.518473446,0.467449921,0.416426395,0.36540287,0.314379344,0.544073786,0.229340135,0.459034576,0.144300926,0.373995367,0.339979684,0.305964,0.271948316,0.237932632,0.203916949,0.169901265,0.135885581,0.382587865,0.084862056,0.331564339,0.03383853,0.280540814,0.263532972,0,0.212509446,0.195501605,0.178493763,0.161485921,0.144478079,0.127470237,0.110462395,0.093454553,0.076446712,0.05943887,0.042431028,0.025423186,0.289133311,0.008415344,0,0.255117628,0,0,0
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|Halon-1301,kt Halon1301/yr,1.14014942,1.14014942,1.14014942,1.14014942,0.893396726,1.136745989,1.136745989,0.889993294,1.133342558,0.886589863,1.129939126,0.883186432,1.126535695,0.879783001,0.87637957,0.872976139,0.869572708,0.866169277,0.862765846,0.859362415,0.855958983,0.852555552,0.849152121,0.598995996,0.838941828,0.835538397,0.832134966,0.58197884,0.821924672,0.571768547,0.811714379,0.561558254,0.801504086,0.551347961,0.791293792,0.541137667,0.781083499,0.530927374,0.524120512,0.764066344,0.513910218,0.507103356,0.747049188,0.496893063,0.490086201,0.483279338,0.72322517,0.473069045,0.466262183,0.459455321,0.452648458,0.69259429,0.442438165,0.435631303,0.428824441,0.422017579,0.415210716,0.408403854,0.401596992,0.641542824,0.391386699,0.384579836,0.377772974,0.370966112,0.36415925,0.357352388,0.350545525,0.343738663,0.583684495,0.33352837,0.326721508,0.319914645,0.313107783,0.306300921,0.299494059,0.292687197,0.532633029,0.282476903,0.275670041,0.275670041
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|Halon-2402,kt Halon2402/yr,0.145021598,0.129751383,0,0.083940738,0.068670522,0.053400307,0.038130092,0.022859877,0.007589662,0,0,0,0,0,0,0.335944735,0,0,0,0.290134089,0,0,0.259593659,0,0.244323443,0,0.229053228,0,0.213783013,0,0.198512798,0,0.183242583,0,0.167972367,0.167972367,0,0.152702152,0,0.137431937,0.137431937,0.137431937,0,0.122161722,0.122161722,0,0.106891507,0.106891507,0.106891507,0,0.091621291,0.091621291,0.091621291,0.091621291,0,0.076351076,0.076351076,0.076351076,0.076351076,0,0.061080861,0.061080861,0.061080861,0.061080861,0.061080861,0.061080861,0,0.045810646,0.045810646,0.045810646,0.045810646,0.045810646,0.045810646,0.045810646,0.045810646,0.045810646,0,0.03054043,0.03054043,0.03054043
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|HCFC-141b,kt HCFC141b/yr,55.70344713,55.60667596,55.44848347,55.43174151,55.37405199,54.2610556,53.20761464,52.23420287,51.15842223,50.38601642,48.3349581,46.70825138,44.75583014,43.26870804,41.69969084,40.25165039,38.74218862,37.17130551,35.94474479,34.6977103,33.43020203,32.14221999,30.83376417,29.91057829,28.60212247,27.47606474,26.55287887,25.65016677,24.56505659,23.68281827,22.82105373,21.7768911,21.1384722,20.33812899,19.55825956,19.00173576,18.0804158,17.56483956,16.88733901,16.02744038,15.77615733,14.97768003,14.58494645,13.8274167,13.47563068,12.96192035,12.46868379,11.99592101,11.54363201,11.11181679,10.70047534,10.30960767,9.93921378,9.589293664,9.259847325,8.950874763,8.459504115,8.373877193,7.923454099,7.675902868,7.245953551,7.22174796,6.832746197,6.443744434,6.460486397,6.112432188,5.764377979,5.822067496,5.312088978,5.390252272,5.103619394,4.816986516,4.733225501,4.4670664,4.403779162,4.158093838,4.115280377,3.89006883,3.664857283,3.664857283
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|HCFC-142b,kt HCFC142b/yr,21.0211795,20.88791816,20.74546932,20.59383297,20.60302047,20.1021739,19.57376482,19.35781594,18.9626682,18.54914545,17.94723633,17.3177647,16.83074192,16.15533277,15.79238383,15.25023602,14.6897132,14.28082674,13.86275277,13.4354913,12.99904232,12.55340584,12.26859321,11.81376923,11.5197691,11.05575761,10.92258133,10.45856984,10.32539356,9.861382074,9.728205797,9.264194307,9.301029389,8.846205403,8.722216631,8.437404004,8.322602735,8.046977612,7.771352489,7.665738725,7.569312464,7.31206235,7.224823593,6.976760983,6.89870973,6.659834624,6.760982234,6.370470777,6.310794533,6.260305793,6.219004557,6.016879467,5.814754377,5.782640645,5.759714418,5.575964336,5.562225612,5.387663034,5.383111815,5.387748099,5.23156053,5.07537296,5.089196749,4.942196683,4.965207976,4.997406773,4.698770357,4.900980512,4.611531601,4.652917902,4.703491707,4.593241658,4.482991609,4.542752918,4.441690373,4.510639186,4.248752787,4.3177016,4.395837917,4.395837917
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|HCFC-22,kt HCFC22/yr,323.7349044,319.240049,315.4059079,311.8830758,308.4346303,295.6017515,283.9299892,273.005285,262.9591694,253.7748185,235.9287591,219.5932212,204.5383731,190.6468654,177.7774342,165.7649011,155.013591,144.9132618,135.5356574,126.9525218,118.197117,110.2959675,102.8757537,96.12070207,89.78193283,84.03171518,78.75756653,73.68669241,69.11580194,65.06880977,60.97621232,57.55586774,54.25022975,51.19569559,48.24391071,45.82798146,43.37840425,41.16797354,39.04833479,37.30423977,35.50258215,33.91615638,32.39660791,31.08033397,29.81898001,28.60058869,27.56155725,26.55353114,25.71290757,24.74297745,24.06488979,23.3938928,22.56967459,22.0133842,21.58862439,20.85033148,20.50440629,20.1296998,19.56590011,19.23415627,18.84971646,18.6973325,18.19554345,18.05025016,17.69194902,17.54178907,17.31501851,17.14803458,16.89248272,16.68476015,16.67322145,16.42476026,16.3605256,16.19576568,16.06687774,15.97386178,15.76836323,15.88348846,15.6013793,15.6013793
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|N2O,kt N2O/yr,11477.18741,,,,11614.31518,,,,,9886.652698,,,,,8899.661295,,,,,8311.418907,,,,,7980.514106,,,,,7662.118031,,,,,,,,,,7414.170241,,,,,,,,,,7218.611675,,,,,,,,,,7026.56766,,,,,,,,,,6699.788782,,,,,,,,,,6347.86743
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|NF3,kt NF3/yr,3.445940034,,,,3.515172369,,,,,1.618100267,,,,,0.97738702,,,,,0.930463651,,,,,0.86687654,,,,,0.793074556,,,,,,,,,,0.736557885,,,,,,,,,,0.679867255,,,,,,,,,,0.601685584,,,,,,,,,,0.514348459,,,,,,,,,,0.418895572
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|NH3,Mt NH3/yr,68.05159309,,,,72.7567753,,,,,69.56317299,,,,,68.04706011,,,,,68.85475457,,,,,71.67880179,,,,,73.18508526,,,,,,,,,,72.20518884,,,,,,,,,,71.77681827,,,,,,,,,,71.83987228,,,,,,,,,,72.54970047,,,,,,,,,,72.51069719
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|NOx,Mt NO2/yr,133.141408,,,,128.7390118,,,,,97.96828251,,,,,80.03674272,,,,,65.33890736,,,,,60.03029537,,,,,57.99043916,,,,,,,,,,54.9090352,,,,,,,,,,53.99015137,,,,,,,,,,52.30799989,,,,,,,,,,47.93823178,,,,,,,,,,44.94353493
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|OC,Mt OC/yr,31.45580191,,,,31.08922118,,,,,23.07692492,,,,,18.91545638,,,,,16.36577126,,,,,17.95546969,,,,,19.4602881,,,,,,,,,,15.56122033,,,,,,,,,,13.65771973,,,,,,,,,,13.38089287,,,,,,,,,,10.80816388,,,,,,,,,,9.921370226
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|SF6,kt SF6/yr,9.092413287,,,,9.275088842,,,,,4.269498664,,,,,2.578920887,,,,,2.455109485,,,,,2.287329348,,,,,2.092596378,,,,,,,,,,1.943472211,,,,,,,,,,1.793889041,,,,,,,,,,1.587599885,,,,,,,,,,1.357153262,,,,,,,,,,1.105292497
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|SO2F2,kt SO2F2/yr,3.941139759,,,,3.554651976,,,,,1.875294783,,,,,0.975281471,,,,,0.843159539,,,,,0.723141022,,,,,0.611830547,,,,,,,,,,0.492871295,,,,,,,,,,0.430421478,,,,,,,,,,0.378738713,,,,,,,,,,0.311704039,,,,,,,,,,0.261774478
IMAGE 3.4,SSP1 - Very Low Emissions,World,Emissions|Sulfur,Mt SO2/yr,75.16935643,,,,71.04072745,,,,,41.61980554,,,,,24.26492332,,,,,16.36046658,,,,,13.34260975,,,,,10.60223316,,,,,,,,,,8.314812827,,,,,,,,,,6.649014081,,,,,,,,,,5.732413769,,,,,,,,,,4.506132126,,,,,,,,,,3.672307968
